row_idx	col_idx	log2ratio
ARK-USD	Bch-usd	0.0
DOGE-USD	Bch-usd	0.0
AE-USD	Bch-usd	0.0
HT-USD	Bch-usd	0.0
EURS-USD	Bch-usd	0.0
PPP-USD	Bch-usd	0.0
BSV-USD	Bch-usd	0.0
BTM-USD	Bch-usd	0.0
POWR-USD	Bch-usd	0.0
MONA-USD	Bch-usd	0.0
LSK-USD	Bch-usd	0.0
KCS-USD	Bch-usd	0.0
XMR-USD	Bch-usd	0.0
RVN-USD	Bch-usd	0.0
ARDR-USD	Bch-usd	0.0
LKY-USD	Bch-usd	0.0
MCO-USD	Bch-usd	0.0
PPP-USD	Bch-usd	0.0
BNT-USD	Bch-usd	0.0
GXS-USD	Bch-usd	0.0
PIVX-USD	Bch-usd	0.0
ZEC-USD	Bch-usd	0.0
XIN-USD	Bch-usd	0.0
ETC-USD	Bch-usd	0.0
BCH-USD	Bch-usd	0.0
XRP-USD	Bch-usd	0.0
DCN-USD	Bch-usd	0.0
XTZ-USD	Bch-usd	0.0
RDD-USD	Bch-usd	0.0
KMD-USD	Bch-usd	0.0
STRAT-USD	Eos-usd	0.0
HC-USD	Eos-usd	0.0
BTG-USD	Eos-usd	0.0
DCR-USD	Eos-usd	0.0
PPT-USD	Eos-usd	0.0
DGB-USD	Eos-usd	0.0
KMD-USD	Eos-usd	0.0
LTC-USD	Eos-usd	0.0
DASH-USD	Eos-usd	0.0
XLM-USD	Eos-usd	0.0
ICX-USD	Eos-usd	0.0
GUSD-USD	Eos-usd	0.0
AOA-USD	Eos-usd	0.0
ADA-USD	Eos-usd	0.0
SNT-USD	Eos-usd	0.0
THETA-USD	Eos-usd	0.0
MAID-USD	Eos-usd	0.0
DASH-USD	Eos-usd	0.0
MKR-USD	Eos-usd	0.0
USDC-USD	Eos-usd	0.0
LINK-USD	Eos-usd	0.0
BCN-USD	Eos-usd	0.0
LTC-USD	Eos-usd	0.0
INB-USD	Eos-usd	0.0
QTUM-USD	Eos-usd	0.0
BCD-USD	Eos-usd	0.0
ETC-USD	Eos-usd	0.0
PAI-USD	Eos-usd	0.0
ETH-USD	Eos-usd	0.0
USDT-USD	Eos-usd	0.0
GNT-USD	Eos-usd	0.0
WAVES-USD	Eos-usd	0.0
STRAT-USD	Eos-usd	0.0
MAID-USD	Eos-usd	0.0
BTS-USD	Eos-usd	0.0
TRX-USD	Eos-usd	0.0
ETN-USD	Eos-usd	0.0
PAI-USD	Eos-usd	0.0
NEO-USD	Eos-usd	0.0
XMR-USD	Eos-usd	0.0
AOA-USD	Eos-usd	0.0
XVG-USD	Eos-usd	0.0
EOS-USD	Eos-usd	0.0
DGD-USD	Eos-usd	0.0
PAY-USD	Eos-usd	0.0
ZEC-USD	Eos-usd	0.0
NEXO-USD	Eos-usd	0.0
DOGE-USD	Eos-usd	0.0
REPO-USD	Eos-usd	0.0
PAX-USD	Eos-usd	0.0
POLY-USD	Eos-usd	0.0
ZIL-USD	Eos-usd	0.0
WTC-USD	Eos-usd	0.0
XEM-USD	Eos-usd	0.0
LRC-USD	Eos-usd	0.0
DCN-USD	Eos-usd	0.0
FCT-USD	Eos-usd	0.0
LRC-USD	Eos-usd	0.0
ADA-USD	Eos-usd	0.0
EURS-USD	Eos-usd	0.0
BTG-USD	Eos-usd	0.0
R-USD	Eos-usd	0.0
AE-USD	Eos-usd	0.0
IOST-USD	Eos-usd	0.0
ONT-USD	Eos-usd	0.0
FCT-USD	Eos-usd	0.0
LKY-USD	Eos-usd	0.0
ODE-USD	Eos-usd	0.0
SC-USD	Eos-usd	0.0
REP-USD	Eos-usd	0.0
STEEM-USD	Eos-usd	0.0
IOST-USD	Eos-usd	0.0
ZIL-USD	Eos-usd	0.0
MIOTA-USD	Eos-usd	0.0
XZC-USD	Eos-usd	0.0
POLY-USD	Eos-usd	0.0
TRX-USD	Eos-usd	0.0
MCO-USD	Eos-usd	0.0
RVN-USD	Eos-usd	0.0
DCR-USD	Eos-usd	0.0
DGB-USD	Eos-usd	0.0
USDT-USD	Eos-usd	0.0
ZRX-USD	Eos-usd	0.0
DAI-USD	Eos-usd	0.0
WAN-USD	Eos-usd	0.0
TUSD-USD	Eos-usd	0.0
ARDR-USD	Eos-usd	0.0
MIOTA-USD	Eos-usd	0.0
STEEM-USD	Eos-usd	0.0
BTC-USD	Eos-usd	0.0
BCH-USD	Eos-usd	0.0
WAX-USD	Eos-usd	0.0
BAT-USD	Eos-usd	0.0
EOS-USD	Eos-usd	0.0
BAT-USD	Eos-usd	0.0
KCS-USD	Eos-usd	0.0
MKR-USD	Eos-usd	0.0
ZRX-USD	Eos-usd	0.0
XIN-USD	Eos-usd	0.0
PAX-USD	Eos-usd	0.0
HOT-USD	Eos-usd	0.0
ODE-USD	Eos-usd	0.0
DAI-USD	Eos-usd	0.0
BCN-USD	Eos-usd	0.0
NANO-USD	Eos-usd	0.0
NEXO-USD	Eos-usd	0.0
THETA-USD	Eos-usd	0.0
INB-USD	Eos-usd	0.0
ETN-USD	Eos-usd	0.0
XTZ-USD	Eos-usd	0.0
POWR-USD	Eos-usd	0.0
XZC-USD	Eos-usd	0.0
CNX-USD	Eos-usd	0.0
CNX-USD	Eos-usd	0.0
BNB-USD	Eos-usd	0.0
VET-USD	Eos-usd	0.0
PAY-USD	Eos-usd	0.0
TUSD-USD	Eos-usd	0.0
SC-USD	Eos-usd	0.0
RDD-USD	Eos-usd	0.0
XRP-USD	Eos-usd	0.0
NPXS-USD	Eos-usd	0.0
QTUM-USD	Eos-usd	0.0
BTC-USD	Eos-usd	0.0
XLM-USD	Eos-usd	0.0
WTC-USD	Eos-usd	0.0
ONT-USD	Eos-usd	0.0
BNT-USD	Eos-usd	0.0
AION-USD	Eos-usd	0.0
OMG-USD	Eos-usd	0.0
AION-USD	Eos-usd	0.0
MANA-USD	Eos-usd	0.0
WAN-USD	Eos-usd	0.0
NANO-USD	Eos-usd	0.0
GXS-USD	Eos-usd	0.0
MANA-USD	Eos-usd	0.0
XVG-USD	Eos-usd	0.0
NEO-USD	Eos-usd	0.0
BNB-USD	Eos-usd	0.0
PPT-USD	Eos-usd	0.0
PIVX-USD	Eos-usd	0.0
BTM-USD	Eos-usd	0.0
BSV-USD	Eos-usd	0.0
BTS-USD	Eos-usd	0.0
ETH-USD	Eos-usd	0.0
R-USD	Eos-usd	0.0
XEM-USD	Eos-usd	0.0
ARK-USD	Eos-usd	0.0
HC-USD	Eos-usd	0.0
WAX-USD	Eos-usd	0.0
ICX-USD	Eos-usd	0.0
LINK-USD	Eos-usd	0.0
MONA-USD	Eos-usd	0.0
LSK-USD	Eos-usd	0.0
GNT-USD	Eos-usd	0.0
HT-USD	Eos-usd	0.0
DGD-USD	Eos-usd	0.0
WAVES-USD	Eos-usd	0.0
GUSD-USD	Eos-usd	0.0
REP-USD	Eos-usd	0.0
NPXS-USD	Eos-usd	0.0
HOT-USD	Eos-usd	0.0
BCD-USD	Eos-usd	0.0
VET-USD	Eos-usd	0.0
USDC-USD	Eos-usd	0.0
SNT-USD	Eos-usd	0.0
OMG-USD	Eos-usd	0.0
REPO-USD	Eos-usd	0.0
ARK-USD	Eos-usd	0.0
DOGE-USD	Eos-usd	0.0
AE-USD	Eos-usd	0.0
HT-USD	Eos-usd	0.0
EURS-USD	Eos-usd	0.0
PPP-USD	Eos-usd	0.0
BSV-USD	Eos-usd	0.0
BTM-USD	Eos-usd	0.0
POWR-USD	Eos-usd	0.0
MONA-USD	Eos-usd	0.0
LSK-USD	Eos-usd	0.0
KCS-USD	Eos-usd	0.0
XMR-USD	Eos-usd	0.0
RVN-USD	Eos-usd	0.0
ARDR-USD	Eos-usd	0.0
LKY-USD	Eos-usd	0.0
MCO-USD	Eos-usd	0.0
PPP-USD	Eos-usd	0.0
BNT-USD	Eos-usd	0.0
GXS-USD	Eos-usd	0.0
PIVX-USD	Eos-usd	0.0
ZEC-USD	Eos-usd	0.0
XIN-USD	Eos-usd	0.0
ETC-USD	Eos-usd	0.0
BCH-USD	Eos-usd	0.0
XRP-USD	Eos-usd	0.0
DCN-USD	Eos-usd	0.0
XTZ-USD	Eos-usd	0.0
RDD-USD	Eos-usd	0.0
KMD-USD	Eos-usd	0.0
STRAT-USD	Usdt-usd	0.0
HC-USD	Usdt-usd	0.0
BTG-USD	Usdt-usd	0.0
DCR-USD	Usdt-usd	0.0
PPT-USD	Usdt-usd	0.0
DGB-USD	Usdt-usd	0.0
KMD-USD	Usdt-usd	0.0
LTC-USD	Usdt-usd	0.0
DASH-USD	Usdt-usd	0.0
XLM-USD	Usdt-usd	0.0
ICX-USD	Usdt-usd	0.0
GUSD-USD	Usdt-usd	0.0
AOA-USD	Usdt-usd	0.0
ADA-USD	Usdt-usd	0.0
SNT-USD	Usdt-usd	0.0
THETA-USD	Usdt-usd	0.0
MAID-USD	Usdt-usd	0.0
DASH-USD	Usdt-usd	0.0
MKR-USD	Usdt-usd	0.0
USDC-USD	Usdt-usd	0.0
LINK-USD	Usdt-usd	0.0
BCN-USD	Usdt-usd	0.0
LTC-USD	Usdt-usd	0.0
INB-USD	Usdt-usd	0.0
QTUM-USD	Usdt-usd	0.0
BCD-USD	Usdt-usd	0.0
ETC-USD	Usdt-usd	0.0
PAI-USD	Usdt-usd	0.0
ETH-USD	Usdt-usd	0.0
USDT-USD	Usdt-usd	1.0
GNT-USD	Usdt-usd	0.0
WAVES-USD	Usdt-usd	0.0
STRAT-USD	Usdt-usd	0.0
MAID-USD	Usdt-usd	0.0
BTS-USD	Usdt-usd	0.0
TRX-USD	Usdt-usd	0.0
ETN-USD	Usdt-usd	0.0
PAI-USD	Usdt-usd	0.0
NEO-USD	Usdt-usd	0.0
XMR-USD	Usdt-usd	0.0
AOA-USD	Usdt-usd	0.0
XVG-USD	Usdt-usd	0.0
EOS-USD	Usdt-usd	0.0
DGD-USD	Usdt-usd	0.0
PAY-USD	Usdt-usd	0.0
ZEC-USD	Usdt-usd	0.0
NEXO-USD	Usdt-usd	0.0
DOGE-USD	Usdt-usd	0.0
REPO-USD	Usdt-usd	0.0
PAX-USD	Usdt-usd	0.0
POLY-USD	Usdt-usd	0.0
ZIL-USD	Usdt-usd	0.0
WTC-USD	Usdt-usd	0.0
XEM-USD	Usdt-usd	0.0
LRC-USD	Usdt-usd	0.0
DCN-USD	Usdt-usd	0.0
FCT-USD	Usdt-usd	0.0
LRC-USD	Usdt-usd	0.0
ADA-USD	Usdt-usd	0.0
EURS-USD	Usdt-usd	0.0
BTG-USD	Usdt-usd	0.0
R-USD	Usdt-usd	0.0
AE-USD	Usdt-usd	0.0
IOST-USD	Usdt-usd	0.0
ONT-USD	Usdt-usd	0.0
FCT-USD	Usdt-usd	0.0
LKY-USD	Usdt-usd	0.0
ODE-USD	Usdt-usd	0.0
SC-USD	Usdt-usd	0.0
REP-USD	Usdt-usd	0.0
STEEM-USD	Usdt-usd	0.0
IOST-USD	Usdt-usd	0.0
ZIL-USD	Usdt-usd	0.0
MIOTA-USD	Usdt-usd	0.0
XZC-USD	Usdt-usd	0.0
POLY-USD	Usdt-usd	0.0
TRX-USD	Usdt-usd	0.0
MCO-USD	Usdt-usd	0.0
RVN-USD	Usdt-usd	0.0
DCR-USD	Usdt-usd	0.0
DGB-USD	Usdt-usd	0.0
USDT-USD	Usdt-usd	0.0
ZRX-USD	Usdt-usd	0.0
DAI-USD	Usdt-usd	0.0
WAN-USD	Usdt-usd	0.0
TUSD-USD	Usdt-usd	0.0
ARDR-USD	Usdt-usd	0.0
MIOTA-USD	Usdt-usd	0.0
STEEM-USD	Usdt-usd	0.0
BTC-USD	Usdt-usd	0.0
BCH-USD	Usdt-usd	0.0
WAX-USD	Usdt-usd	0.0
BAT-USD	Usdt-usd	0.0
EOS-USD	Usdt-usd	0.0
BAT-USD	Usdt-usd	0.0
KCS-USD	Usdt-usd	0.0
MKR-USD	Usdt-usd	0.0
ZRX-USD	Usdt-usd	0.0
XIN-USD	Usdt-usd	0.0
PAX-USD	Usdt-usd	0.0
HOT-USD	Usdt-usd	0.0
ODE-USD	Usdt-usd	0.0
DAI-USD	Usdt-usd	0.0
BCN-USD	Usdt-usd	0.0
NANO-USD	Usdt-usd	0.0
NEXO-USD	Usdt-usd	0.0
THETA-USD	Usdt-usd	0.0
INB-USD	Usdt-usd	0.0
ETN-USD	Usdt-usd	0.0
XTZ-USD	Usdt-usd	0.0
POWR-USD	Usdt-usd	0.0
XZC-USD	Usdt-usd	0.0
CNX-USD	Usdt-usd	0.0
CNX-USD	Usdt-usd	0.0
BNB-USD	Usdt-usd	0.0
VET-USD	Usdt-usd	0.0
PAY-USD	Usdt-usd	0.0
TUSD-USD	Usdt-usd	0.0
SC-USD	Usdt-usd	0.0
RDD-USD	Usdt-usd	0.0
XRP-USD	Usdt-usd	0.0
NPXS-USD	Usdt-usd	0.0
QTUM-USD	Usdt-usd	0.0
BTC-USD	Usdt-usd	0.0
XLM-USD	Usdt-usd	0.0
WTC-USD	Usdt-usd	0.0
ONT-USD	Usdt-usd	0.0
BNT-USD	Usdt-usd	0.0
AION-USD	Usdt-usd	0.0
OMG-USD	Usdt-usd	0.0
AION-USD	Usdt-usd	0.0
MANA-USD	Usdt-usd	0.0
WAN-USD	Usdt-usd	0.0
NANO-USD	Usdt-usd	0.0
GXS-USD	Usdt-usd	0.0
MANA-USD	Usdt-usd	0.0
XVG-USD	Usdt-usd	0.0
NEO-USD	Usdt-usd	0.0
BNB-USD	Usdt-usd	0.0
PPT-USD	Usdt-usd	0.0
PIVX-USD	Usdt-usd	0.0
BTM-USD	Usdt-usd	0.0
BSV-USD	Usdt-usd	0.0
BTS-USD	Usdt-usd	0.0
ETH-USD	Usdt-usd	0.0
R-USD	Usdt-usd	0.0
XEM-USD	Usdt-usd	0.0
ARK-USD	Usdt-usd	0.0
HC-USD	Usdt-usd	0.0
WAX-USD	Usdt-usd	0.0
ICX-USD	Usdt-usd	0.0
LINK-USD	Usdt-usd	0.0
MONA-USD	Usdt-usd	0.0
LSK-USD	Usdt-usd	0.0
GNT-USD	Usdt-usd	0.0
HT-USD	Usdt-usd	0.0
DGD-USD	Usdt-usd	0.0
WAVES-USD	Usdt-usd	0.0
GUSD-USD	Usdt-usd	0.0
REP-USD	Usdt-usd	0.0
NPXS-USD	Usdt-usd	0.0
HOT-USD	Usdt-usd	0.0
BCD-USD	Usdt-usd	0.0
VET-USD	Usdt-usd	0.0
USDC-USD	Usdt-usd	0.0
SNT-USD	Usdt-usd	0.0
OMG-USD	Usdt-usd	0.0
REPO-USD	Usdt-usd	0.0
ARK-USD	Usdt-usd	0.0
DOGE-USD	Usdt-usd	0.0
AE-USD	Usdt-usd	0.0
HT-USD	Usdt-usd	0.0
EURS-USD	Usdt-usd	0.0
PPP-USD	Usdt-usd	0.0
BSV-USD	Usdt-usd	0.0
BTM-USD	Usdt-usd	0.0
POWR-USD	Usdt-usd	0.0
MONA-USD	Usdt-usd	0.0
LSK-USD	Usdt-usd	0.0
KCS-USD	Usdt-usd	0.0
XMR-USD	Usdt-usd	0.0
RVN-USD	Usdt-usd	0.0
ARDR-USD	Usdt-usd	0.0
LKY-USD	Usdt-usd	0.0
MCO-USD	Usdt-usd	0.0
PPP-USD	Usdt-usd	0.0
BNT-USD	Usdt-usd	0.0
GXS-USD	Usdt-usd	0.0
PIVX-USD	Usdt-usd	0.0
ZEC-USD	Usdt-usd	0.0
XIN-USD	Usdt-usd	0.0
ETC-USD	Usdt-usd	0.0
BCH-USD	Usdt-usd	0.0
XRP-USD	Usdt-usd	0.0
DCN-USD	Usdt-usd	0.0
XTZ-USD	Usdt-usd	0.0
RDD-USD	Usdt-usd	0.0
KMD-USD	Usdt-usd	0.0
STRAT-USD	Ltc-usd	0.0
HC-USD	Ltc-usd	0.0
BTG-USD	Ltc-usd	0.0
DCR-USD	Ltc-usd	0.0
PPT-USD	Ltc-usd	0.0
DGB-USD	Ltc-usd	0.0
KMD-USD	Ltc-usd	0.0
LTC-USD	Ltc-usd	0.0
DASH-USD	Ltc-usd	0.0
XLM-USD	Ltc-usd	0.0
ICX-USD	Ltc-usd	0.0
GUSD-USD	Ltc-usd	0.0
AOA-USD	Ltc-usd	0.0
ADA-USD	Ltc-usd	0.0
SNT-USD	Ltc-usd	0.0
THETA-USD	Ltc-usd	0.0
MAID-USD	Ltc-usd	0.0
DASH-USD	Ltc-usd	0.0
MKR-USD	Ltc-usd	0.0
USDC-USD	Ltc-usd	0.0
LINK-USD	Ltc-usd	0.0
BCN-USD	Ltc-usd	0.0
LTC-USD	Ltc-usd	0.0
INB-USD	Ltc-usd	0.0
QTUM-USD	Ltc-usd	0.0
BCD-USD	Ltc-usd	0.0
ETC-USD	Ltc-usd	0.0
PAI-USD	Ltc-usd	0.0
ETH-USD	Ltc-usd	0.0
USDT-USD	Ltc-usd	0.0
GNT-USD	Ltc-usd	0.0
WAVES-USD	Ltc-usd	0.0
STRAT-USD	Ltc-usd	0.0
MAID-USD	Ltc-usd	0.0
BTS-USD	Ltc-usd	0.0
TRX-USD	Ltc-usd	0.0
ETN-USD	Ltc-usd	0.0
PAI-USD	Ltc-usd	0.0
NEO-USD	Ltc-usd	0.0
XMR-USD	Ltc-usd	0.0
AOA-USD	Ltc-usd	0.0
XVG-USD	Ltc-usd	0.0
EOS-USD	Ltc-usd	0.0
DGD-USD	Ltc-usd	0.0
PAY-USD	Ltc-usd	0.0
ZEC-USD	Ltc-usd	0.0
NEXO-USD	Ltc-usd	0.0
DOGE-USD	Ltc-usd	0.0
REPO-USD	Ltc-usd	0.0
PAX-USD	Ltc-usd	0.0
POLY-USD	Ltc-usd	0.0
ZIL-USD	Ltc-usd	0.0
WTC-USD	Ltc-usd	0.0
XEM-USD	Ltc-usd	0.0
LRC-USD	Ltc-usd	0.0
DCN-USD	Ltc-usd	0.0
FCT-USD	Ltc-usd	0.0
LRC-USD	Ltc-usd	0.0
ADA-USD	Ltc-usd	0.0
EURS-USD	Ltc-usd	0.0
BTG-USD	Ltc-usd	0.0
R-USD	Ltc-usd	0.0
AE-USD	Ltc-usd	0.0
IOST-USD	Ltc-usd	0.0
ONT-USD	Ltc-usd	0.0
FCT-USD	Ltc-usd	0.0
LKY-USD	Ltc-usd	0.0
ODE-USD	Ltc-usd	0.0
SC-USD	Ltc-usd	0.0
REP-USD	Ltc-usd	0.0
STEEM-USD	Ltc-usd	0.0
IOST-USD	Ltc-usd	0.0
ZIL-USD	Ltc-usd	0.0
MIOTA-USD	Ltc-usd	0.0
XZC-USD	Ltc-usd	0.0
POLY-USD	Ltc-usd	0.0
TRX-USD	Ltc-usd	0.0
MCO-USD	Ltc-usd	0.0
RVN-USD	Ltc-usd	0.0
DCR-USD	Ltc-usd	0.0
DGB-USD	Ltc-usd	0.0
USDT-USD	Ltc-usd	0.0
ZRX-USD	Ltc-usd	0.0
DAI-USD	Ltc-usd	0.0
WAN-USD	Ltc-usd	0.0
TUSD-USD	Ltc-usd	0.0
ARDR-USD	Ltc-usd	0.0
MIOTA-USD	Ltc-usd	0.0
STEEM-USD	Ltc-usd	0.0
BTC-USD	Ltc-usd	0.0
BCH-USD	Ltc-usd	0.0
WAX-USD	Ltc-usd	0.0
BAT-USD	Ltc-usd	0.0
EOS-USD	Ltc-usd	0.0
BAT-USD	Ltc-usd	0.0
KCS-USD	Ltc-usd	0.0
MKR-USD	Ltc-usd	0.0
ZRX-USD	Ltc-usd	0.0
XIN-USD	Ltc-usd	0.0
PAX-USD	Ltc-usd	0.0
HOT-USD	Ltc-usd	0.0
ODE-USD	Ltc-usd	0.0
DAI-USD	Ltc-usd	0.0
BCN-USD	Ltc-usd	0.0
NANO-USD	Ltc-usd	0.0
NEXO-USD	Ltc-usd	0.0
THETA-USD	Ltc-usd	0.0
INB-USD	Ltc-usd	0.0
ETN-USD	Ltc-usd	0.0
XTZ-USD	Ltc-usd	0.0
POWR-USD	Ltc-usd	0.0
XZC-USD	Ltc-usd	0.0
CNX-USD	Ltc-usd	0.0
CNX-USD	Ltc-usd	0.0
BNB-USD	Ltc-usd	0.0
VET-USD	Ltc-usd	0.0
PAY-USD	Ltc-usd	0.0
TUSD-USD	Ltc-usd	0.0
SC-USD	Ltc-usd	0.0
RDD-USD	Ltc-usd	0.0
XRP-USD	Ltc-usd	0.0
NPXS-USD	Ltc-usd	0.0
QTUM-USD	Ltc-usd	0.0
BTC-USD	Ltc-usd	0.0
XLM-USD	Ltc-usd	0.0
WTC-USD	Ltc-usd	0.0
ONT-USD	Ltc-usd	0.0
BNT-USD	Ltc-usd	0.0
AION-USD	Ltc-usd	0.0
OMG-USD	Ltc-usd	0.0
AION-USD	Ltc-usd	0.0
MANA-USD	Ltc-usd	0.0
WAN-USD	Ltc-usd	0.0
NANO-USD	Ltc-usd	0.0
GXS-USD	Ltc-usd	0.0
MANA-USD	Ltc-usd	0.0
XVG-USD	Ltc-usd	0.0
NEO-USD	Ltc-usd	0.0
BNB-USD	Ltc-usd	0.0
PPT-USD	Ltc-usd	0.0
PIVX-USD	Ltc-usd	0.0
BTM-USD	Ltc-usd	0.0
BSV-USD	Ltc-usd	0.0
BTS-USD	Ltc-usd	0.0
ETH-USD	Ltc-usd	0.0
R-USD	Ltc-usd	0.0
XEM-USD	Ltc-usd	0.0
ARK-USD	Ltc-usd	0.0
HC-USD	Ltc-usd	0.0
WAX-USD	Ltc-usd	0.0
ICX-USD	Ltc-usd	0.0
LINK-USD	Ltc-usd	0.0
MONA-USD	Ltc-usd	0.0
LSK-USD	Ltc-usd	0.0
GNT-USD	Ltc-usd	0.0
HT-USD	Ltc-usd	0.0
DGD-USD	Ltc-usd	0.0
WAVES-USD	Ltc-usd	0.0
GUSD-USD	Ltc-usd	0.0
REP-USD	Ltc-usd	0.0
NPXS-USD	Ltc-usd	0.0
HOT-USD	Ltc-usd	0.0
BCD-USD	Ltc-usd	0.0
VET-USD	Ltc-usd	0.0
USDC-USD	Ltc-usd	0.0
SNT-USD	Ltc-usd	0.0
OMG-USD	Ltc-usd	0.0
REPO-USD	Ltc-usd	0.0
ARK-USD	Ltc-usd	0.0
DOGE-USD	Ltc-usd	0.0
AE-USD	Ltc-usd	0.0
HT-USD	Ltc-usd	0.0
EURS-USD	Ltc-usd	0.0
PPP-USD	Ltc-usd	0.0
BSV-USD	Ltc-usd	0.0
BTM-USD	Ltc-usd	0.0
POWR-USD	Ltc-usd	0.0
MONA-USD	Ltc-usd	0.0
LSK-USD	Ltc-usd	0.0
KCS-USD	Ltc-usd	0.0
XMR-USD	Ltc-usd	0.0
RVN-USD	Ltc-usd	0.0
ARDR-USD	Ltc-usd	0.0
LKY-USD	Ltc-usd	0.0
MCO-USD	Ltc-usd	0.0
PPP-USD	Ltc-usd	0.0
BNT-USD	Ltc-usd	0.0
GXS-USD	Ltc-usd	0.0
PIVX-USD	Ltc-usd	0.0
ZEC-USD	Ltc-usd	0.0
XIN-USD	Ltc-usd	0.0
ETC-USD	Ltc-usd	0.0
BCH-USD	Ltc-usd	0.0
XRP-USD	Ltc-usd	0.0
DCN-USD	Ltc-usd	0.0
XTZ-USD	Ltc-usd	0.0
RDD-USD	Ltc-usd	0.0
KMD-USD	Ltc-usd	0.0
STRAT-USD	Trx-usd	0.0
HC-USD	Trx-usd	0.0
BTG-USD	Trx-usd	0.0
DCR-USD	Trx-usd	0.0
PPT-USD	Trx-usd	0.0
DGB-USD	Trx-usd	0.0
KMD-USD	Trx-usd	0.0
LTC-USD	Trx-usd	0.0
DASH-USD	Trx-usd	0.0
XLM-USD	Trx-usd	0.0
ICX-USD	Trx-usd	0.0
GUSD-USD	Trx-usd	0.0
AOA-USD	Trx-usd	0.0
ADA-USD	Trx-usd	0.0
SNT-USD	Trx-usd	0.0
THETA-USD	Trx-usd	0.0
MAID-USD	Trx-usd	0.0
DASH-USD	Trx-usd	0.0
MKR-USD	Trx-usd	0.0
USDC-USD	Trx-usd	0.0
LINK-USD	Trx-usd	0.0
BCN-USD	Trx-usd	0.0
LTC-USD	Trx-usd	0.0
INB-USD	Trx-usd	0.0
QTUM-USD	Trx-usd	0.0
BCD-USD	Trx-usd	0.0
ETC-USD	Trx-usd	0.0
PAI-USD	Trx-usd	0.0
ETH-USD	Trx-usd	0.0
USDT-USD	Trx-usd	0.0
GNT-USD	Trx-usd	0.0
WAVES-USD	Trx-usd	0.0
STRAT-USD	Trx-usd	0.0
MAID-USD	Trx-usd	0.0
BTS-USD	Trx-usd	0.0
TRX-USD	Trx-usd	0.0
ETN-USD	Trx-usd	0.0
PAI-USD	Trx-usd	0.0
NEO-USD	Trx-usd	0.0
XMR-USD	Trx-usd	0.0
AOA-USD	Trx-usd	0.0
XVG-USD	Trx-usd	0.0
EOS-USD	Trx-usd	0.0
DGD-USD	Trx-usd	0.0
PAY-USD	Trx-usd	0.0
ZEC-USD	Trx-usd	0.0
NEXO-USD	Trx-usd	0.0
DOGE-USD	Trx-usd	0.0
REPO-USD	Trx-usd	0.0
PAX-USD	Trx-usd	0.0
POLY-USD	Trx-usd	0.0
ZIL-USD	Trx-usd	0.0
WTC-USD	Trx-usd	0.0
XEM-USD	Trx-usd	0.0
LRC-USD	Trx-usd	0.0
DCN-USD	Trx-usd	0.0
FCT-USD	Trx-usd	0.0
LRC-USD	Trx-usd	0.0
ADA-USD	Trx-usd	0.0
EURS-USD	Trx-usd	0.0
BTG-USD	Trx-usd	0.0
R-USD	Trx-usd	0.0
AE-USD	Trx-usd	0.0
IOST-USD	Trx-usd	0.0
ONT-USD	Trx-usd	0.0
FCT-USD	Trx-usd	0.0
LKY-USD	Trx-usd	0.0
ODE-USD	Trx-usd	0.0
SC-USD	Trx-usd	0.0
REP-USD	Trx-usd	0.0
STEEM-USD	Trx-usd	0.0
IOST-USD	Trx-usd	0.0
ZIL-USD	Trx-usd	0.0
MIOTA-USD	Trx-usd	0.0
XZC-USD	Trx-usd	0.0
POLY-USD	Trx-usd	0.0
TRX-USD	Trx-usd	0.0
MCO-USD	Trx-usd	0.0
RVN-USD	Trx-usd	0.0
DCR-USD	Trx-usd	0.0
DGB-USD	Trx-usd	0.0
USDT-USD	Trx-usd	0.0
ZRX-USD	Trx-usd	0.0
DAI-USD	Trx-usd	0.0
WAN-USD	Trx-usd	0.0
TUSD-USD	Trx-usd	0.0
ARDR-USD	Trx-usd	0.0
MIOTA-USD	Trx-usd	0.0
STEEM-USD	Trx-usd	0.0
BTC-USD	Trx-usd	0.0
BCH-USD	Trx-usd	0.0
WAX-USD	Trx-usd	0.0
BAT-USD	Trx-usd	0.0
EOS-USD	Trx-usd	0.0
BAT-USD	Trx-usd	0.0
KCS-USD	Trx-usd	0.0
MKR-USD	Trx-usd	0.0
ZRX-USD	Trx-usd	0.0
XIN-USD	Trx-usd	0.0
PAX-USD	Trx-usd	0.0
HOT-USD	Trx-usd	0.0
ODE-USD	Trx-usd	0.0
DAI-USD	Trx-usd	0.0
BCN-USD	Trx-usd	0.0
NANO-USD	Trx-usd	0.0
NEXO-USD	Trx-usd	0.0
THETA-USD	Trx-usd	0.0
INB-USD	Trx-usd	0.0
ETN-USD	Trx-usd	0.0
XTZ-USD	Trx-usd	0.0
POWR-USD	Trx-usd	0.0
XZC-USD	Trx-usd	0.0
CNX-USD	Trx-usd	0.0
CNX-USD	Trx-usd	0.0
BNB-USD	Trx-usd	0.0
VET-USD	Trx-usd	0.0
PAY-USD	Trx-usd	0.0
TUSD-USD	Trx-usd	0.0
SC-USD	Trx-usd	0.0
RDD-USD	Trx-usd	0.0
XRP-USD	Trx-usd	0.0
NPXS-USD	Trx-usd	0.0
QTUM-USD	Trx-usd	0.0
BTC-USD	Trx-usd	0.0
XLM-USD	Trx-usd	0.0
WTC-USD	Trx-usd	0.0
ONT-USD	Trx-usd	0.0
